year,flujo,macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,lv4,lit_lv4,total_millones,top_paises_lv1,tva_lv1,top_paises_lv2,tva_lv2,top_paises_lv3,tva_lv3,top_paises_lv4,tva_lv4
2023,I,Agroalimentario,11,Sectores Cárnicos,1111,Bovino,111114,Preparaciones y despojos de  bovino,NA,NA,48.2,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Países Bajos, Alemania, Portugal",-30.2,"Países Bajos, Alemania, Portugal",-30.2
2023,I,Agroalimentario,11,Sectores Cárnicos,1111,Bovino,111115,Despojos de bovino,NA,NA,25.88,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Alemania, Francia, Irlanda",10,"Alemania, Francia, Irlanda",10
2023,I,Agroalimentario,11,Sectores Cárnicos,1112,Ovino-caprino,111211,Animales vivos de  ovino-caprino,NA,NA,22.27,"Países Bajos, Francia, Alemania",13.7,"Italia, Francia, Portugal",1.7,"Francia, Portugal, Grecia",91.6,"Francia, Portugal, Grecia",91.6
2023,I,Agroalimentario,11,Sectores Cárnicos,1112,Ovino-caprino,111212,Carne de ovino-caprino,NA,NA,50.36,"Países Bajos, Francia, Alemania",13.7,"Italia, Francia, Portugal",1.7,"Italia, Francia, Nueva Zelanda",-15.7,"Italia, Francia, Nueva Zelanda",-15.7
2023,I,Agroalimentario,11,Sectores Cárnicos,1112,Ovino-caprino,111213,Preparaciones de  ovino-caprino,NA,NA,3.68,"Países Bajos, Francia, Alemania",13.7,"Italia, Francia, Portugal",1.7,"Alemania, Francia, Rumanía",0.9,"Alemania, Francia, Rumanía",0.9
2023,I,Agroalimentario,11,Sectores Cárnicos,1112,Ovino-caprino,111214,Despojos,NA,NA,1.76,"Países Bajos, Francia, Alemania",13.7,"Italia, Francia, Portugal",1.7,"Portugal, Nueva Zelanda, Italia",-2.6,"Portugal, Nueva Zelanda, Italia",-2.6
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111311,Animales vivos de porcino,NA,NA,430.56,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Países Bajos, Portugal, Bélgica",59.2,"Países Bajos, Portugal, Bélgica",59.2
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111312,Carne fresca y refrigerada de porcino,NA,NA,134.07,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Francia, Portugal, Alemania",11.9,"Francia, Portugal, Alemania",11.9
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111313,Carne congelada de  porcino,NA,NA,138.03,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Francia, Alemania, Dinamarca",18.2,"Francia, Alemania, Dinamarca",18.2
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111314,Tocino de porcino,NA,NA,9.36,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Alemania, Francia, Italia",14.7,"Alemania, Francia, Italia",14.7
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111315,Jamones y paleta de porcino,NA,NA,24.93,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Italia, Alemania, Países Bajos",34.2,"Italia, Alemania, Países Bajos",34.2
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111316,Preparaciones de  porcino,NA,NA,226.54,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Alemania, Italia, Francia",14.5,"Alemania, Italia, Francia",14.5
2023,I,Agroalimentario,11,Sectores Cárnicos,1113,Porcino,111317,Despojos de  porcino,NA,NA,34.45,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Portugal, Alemania",31.4,"Polonia, Francia, Países Bajos",25.2,"Polonia, Francia, Países Bajos",25.2
2023,I,Agroalimentario,11,Sectores Cárnicos,1114,Aves y huevos,111411,Animales vivos de  aves,NA,NA,54.26,"Países Bajos, Francia, Alemania",13.7,"Polonia, Francia, Países Bajos",10.8,"Portugal, Francia, Países Bajos",11.5,"Portugal, Francia, Países Bajos",11.5
2023,I,Agroalimentario,11,Sectores Cárnicos,1114,Aves y huevos,111412,Carne de aves,NA,NA,541.85,"Países Bajos, Francia, Alemania",13.7,"Polonia, Francia, Países Bajos",10.8,"Polonia, Alemania, Países Bajos",5.8,"Polonia, Alemania, Países Bajos",5.8
2023,I,Agroalimentario,11,Sectores Cárnicos,1114,Aves y huevos,111413,Huevos y Ovoproductos,NA,NA,147.19,"Países Bajos, Francia, Alemania",13.7,"Polonia, Francia, Países Bajos",10.8,"Portugal, Francia, Italia",18.6,"Portugal, Francia, Italia",18.6
2023,I,Agroalimentario,11,Sectores Cárnicos,1114,Aves y huevos,111414,Preparados  de aves,NA,NA,258.39,"Países Bajos, Francia, Alemania",13.7,"Polonia, Francia, Países Bajos",10.8,"Países Bajos, Francia, Alemania",17.8,"Países Bajos, Francia, Alemania",17.8
2023,I,Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,NA,NA,67.62,"Países Bajos, Francia, Alemania",13.7,"Francia, Portugal, Países Bajos",-1.2,"Francia, Países Bajos, Bélgica",-3.3,"Francia, Países Bajos, Bélgica",-3.3
2023,I,Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,NA,NA,28.66,"Países Bajos, Francia, Alemania",13.7,"Francia, Portugal, Países Bajos",-1.2,"Francia, Portugal, Países Bajos",4.2,"Francia, Portugal, Países Bajos",4.2
2023,I,Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,NA,NA,455.12,"Francia, Países Bajos, Alemania",7.7,"Francia, Países Bajos, Alemania",7.7,"Francia, Países Bajos, Portugal",7.9,"Francia, Países Bajos, Portugal",7.9
2023,I,Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,NA,NA,195.55,"Francia, Países Bajos, Alemania",7.7,"Francia, Países Bajos, Alemania",7.7,"Países Bajos, Francia, Bélgica",5.6,"Países Bajos, Francia, Bélgica",5.6
2023,I,Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,NA,NA,1741,"Francia, Países Bajos, Alemania",7.7,"Francia, Países Bajos, Alemania",7.7,"Países Bajos, Alemania, Francia",6.3,"Países Bajos, Alemania, Francia",6.3
2023,I,Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,NA,NA,423.64,"Francia, Países Bajos, Alemania",7.7,"Francia, Países Bajos, Alemania",7.7,"Francia, Alemania, Portugal",15,"Francia, Alemania, Portugal",15
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,NA,NA,184.13,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Suecia, Indeterminado Intra., Noruega",55.5,"Suecia, Indeterminado Intra., Noruega",55.5
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,NA,NA,1578,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Suecia, Grecia, Francia",-3.2,"Suecia, Grecia, Francia",-3.2
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131113,Pescado congelado,NA,NA,1525.12,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Namibia, China, Islandia",-11,"Namibia, China, Islandia",-11
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131114,"Moluscos, crustáceos y otros invertebrados acuá",NA,NA,3440.74,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Argentina",-12.5,"Marruecos, Ecuador, Argentina",-12.5
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131115,Los demás preparados de productos de la pesca,NA,NA,224.85,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Islandia, Islas Feroe, Países Bajos",-1.6,"Islandia, Islas Feroe, Países Bajos",-1.6
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131116,Conservas de pescados,NA,NA,1068.96,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Ecuador, China, Marruecos",-5.3,"Ecuador, China, Marruecos",-5.3
2023,I,Agroalimentario,13,Pesca,1311,Pesca,131117,Conservas de moluscos y crustaceos,NA,NA,212,"Marruecos, Ecuador, Suecia",-8,"Marruecos, Ecuador, Suecia",-8,"Chile, Reino Unido, Países Bajos",7.5,"Chile, Reino Unido, Países Bajos",7.5
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141111,Trigo,NA,NA,2620.95,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Bulgaria",51,"Ucrania, Francia, Bulgaria",51
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141112,Cebada,NA,NA,841.75,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Rumanía, Alemania, Reino Unido",93,"Rumanía, Alemania, Reino Unido",93
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141113,Maiz,NA,NA,2486.89,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Ucrania, Brasil, Francia",-28.8,"Ucrania, Brasil, Francia",-28.8
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141114,Arroz,NA,NA,262.09,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Pakistán, Myanmar (Birmania), Argentina",-0.4,"Pakistán, Myanmar (Birmania), Argentina",-0.4
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141115,Otros cereales,NA,NA,191.83,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Francia, Polonia, Reino Unido",-35.7,"Francia, Polonia, Reino Unido",-35.7
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141116,Harina de trigo,NA,NA,73.53,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Francia, Italia, Portugal",-15.8,"Francia, Italia, Portugal",-15.8
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141117,Otras harinas,NA,NA,110.99,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Italia, Países Bajos, Francia",41.1,"Italia, Países Bajos, Francia",41.1
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141118,Malta,NA,NA,29.29,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Francia, Bélgica, Alemania",3.4,"Francia, Bélgica, Alemania",3.4
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141119,Almidón,NA,NA,114.28,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Bélgica, Países Bajos, Alemania",34.6,"Bélgica, Países Bajos, Alemania",34.6
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141120,Grañones y sémola de trigo,NA,NA,6.26,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Italia, Portugal, Países Bajos",-5.9,"Italia, Portugal, Países Bajos",-5.9
2023,I,Agroalimentario,14,Cereales y productos de molinera,1411,Cereales,141121,Otros productos de cereales,NA,NA,153.19,"Ucrania, Francia, Brasil",4.1,"Ucrania, Francia, Brasil",4.1,"Alemania, Francia, Rumanía",44.9,"Alemania, Francia, Rumanía",44.9
2023,I,Agroalimentario,15,Industrias alimentarias y piensos,1511,Industrias alimentarias,151111,Residuos de porductos alimentarios,NA,NA,1772.23,"Brasil, Francia, Argentina",-11.4,"Brasil, Francia, Argentina",-11.4,"Brasil, Argentina, Francia",-20.4,"Brasil, Argentina, Francia",-20.4
2023,I,Agroalimentario,15,Industrias alimentarias y piensos,1511,Industrias alimentarias,151112,Piensos,NA,NA,1023.97,"Brasil, Francia, Argentina",-11.4,"Brasil, Francia, Argentina",-11.4,"Francia, Países Bajos, Alemania",10.3,"Francia, Países Bajos, Alemania",10.3
2023,I,Agroalimentario,16,Flores y plantas,1611,Flores y plantas,161111,Flores y plantas,NA,NA,354.9,"Países Bajos, Colombia, Ecuador",0.6,"Países Bajos, Colombia, Ecuador",0.6,"Países Bajos, Colombia, Ecuador",0.6,"Países Bajos, Colombia, Ecuador",0.6
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171112,Pimiento,NA,NA,111.45,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Marruecos, Portugal, Francia",6.8,"Marruecos, Portugal, Francia",6.8
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171113,Pepino,NA,NA,16.82,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Marruecos, Portugal, Senegal",4.1,"Marruecos, Portugal, Senegal",4.1
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171114,Lechuga,NA,NA,48.93,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Francia, Países Bajos, Italia",5.4,"Francia, Países Bajos, Italia",5.4
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171115,Patata,NA,NA,471.69,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Francia, Países Bajos, Reino Unido",28.5,"Francia, Países Bajos, Reino Unido",28.5
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171116,Cebolla,NA,NA,100.46,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Perú, Países Bajos, Chile",89.4,"Perú, Países Bajos, Chile",89.4
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171117,Ajos,NA,NA,17.9,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"China, Argentina, Países Bajos",79.9,"China, Argentina, Países Bajos",79.9
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171118,Zanahoria,NA,NA,13.17,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Israel, Países Bajos, Francia",90.8,"Israel, Países Bajos, Francia",90.8
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,NA,NA,408.95,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Marruecos, Perú, Portugal",11.6,"Marruecos, Perú, Portugal",11.6
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,NA,NA,294.86,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Bélgica, Francia, Países Bajos",30.8,"Bélgica, Francia, Países Bajos",30.8
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,NA,NA,133.19,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"India, Portugal, China",20.2,"India, Portugal, China",20.2
2023,I,Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,NA,NA,395.35,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Rusia, Estados Unidos, Canadá",85.3,"Rusia, Estados Unidos, Canadá",85.3
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,NA,NA,319.47,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Sudáfrica, Egipto, Argentina",54.6,"Sudáfrica, Egipto, Argentina",54.6
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181112,Melones y sandías,NA,NA,170.19,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Brasil, Senegal",4,"Marruecos, Brasil, Senegal",4
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181113,Melocotón y nectarina,NA,NA,8.35,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Francia, Países Bajos, Marruecos",NA,"Francia, Países Bajos, Marruecos",NA
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181114,Fresas,NA,NA,36.19,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Grecia, Portugal",24.3,"Marruecos, Grecia, Portugal",24.3
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,NA,NA,484.87,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Portugal, Perú",2.2,"Marruecos, Portugal, Perú",2.2
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181116,Caquis,NA,NA,1.98,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Paraguay, Uruguay",52.6,"Perú, Paraguay, Uruguay",52.6
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",NA,NA,279.92,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Italia, Francia, Bélgica",25.1,"Italia, Francia, Bélgica",25.1
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,NA,NA,54.41,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Colombia, Ecuador, Portugal",67.6,"Colombia, Ecuador, Portugal",67.6
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,NA,NA,446.26,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Estados Unidos, Portugal, Australia",-22.1,"Estados Unidos, Portugal, Australia",-22.1
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181120,Uva,NA,NA,161.28,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Italia, Chile",3.3,"Perú, Italia, Chile",3.3
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,NA,NA,1773.29,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Estados Unidos, Costa Rica",10.9,"Perú, Estados Unidos, Costa Rica",10.9
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,NA,NA,85.61,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Bélgica, Marruecos, Portugal",-7.4,"Bélgica, Marruecos, Portugal",-7.4
2023,I,Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,NA,NA,18.14,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Argentina, Perú, Estonia",53.5,"Argentina, Perú, Estonia",53.5
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,NA,NA,28.21,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Italia, China, Portugal",89.9,"Italia, China, Portugal",89.9
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191112,Aceituna,NA,NA,36.67,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Egipto, Marruecos, Portugal",141.2,"Egipto, Marruecos, Portugal",141.2
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191113,Esparragos,NA,NA,94.22,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"China, Perú, Namibia",-4.7,"China, Perú, Namibia",-4.7
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,NA,NA,741.29,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",24.4,"Bélgica, Francia, Países Bajos",24.4
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,NA,NA,335.49,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Países Bajos, Bélgica, Brasil",9.3,"Países Bajos, Bélgica, Brasil",9.3
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191116,Confituras y mermeladas,NA,NA,91.72,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Francia, Italia, Turquía",5.7,"Francia, Italia, Turquía",5.7
2023,I,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191117,Las demás frutas,NA,NA,314.03,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Alemania, Francia, Turquía",4.1,"Alemania, Francia, Turquía",4.1
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201111,Agua,NA,NA,45.38,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Italia, Alemania",20.5,"Francia, Italia, Alemania",20.5
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201112,Bebidas refrescantes,NA,NA,323.89,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Portugal, Austria, Países Bajos",24.1,"Portugal, Austria, Países Bajos",24.1
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201113,Cerveza,NA,NA,435.4,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Bélgica, Francia, Portugal",20,"Bélgica, Francia, Portugal",20
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201114,Mosto,NA,NA,10.93,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Chile, Francia",-20.3,"Italia, Chile, Francia",-20.3
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201115,Vino,NA,NA,302.67,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Italia, Portugal",6.1,"Francia, Italia, Portugal",6.1
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201116,Vermut y vino aromátizado,NA,NA,46.28,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Francia, Alemania",-10.5,"Italia, Francia, Alemania",-10.5
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201117,Otras bebidas fermentadas,NA,NA,28.46,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Suecia, Francia, Irlanda",4.7,"Suecia, Francia, Irlanda",4.7
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201118,Bebidas espirituosas,NA,NA,1028.08,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Reino Unido, Estados Unidos, Países Bajos",0.3,"Reino Unido, Estados Unidos, Países Bajos",0.3
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201119,Alcohol,NA,NA,303.82,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Pakistán, Estados Unidos, Francia",71.4,"Pakistán, Estados Unidos, Francia",71.4
2023,I,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201120,Vinagre y sucedáneos,NA,NA,18.74,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Países Bajos, Francia",-1.4,"Italia, Países Bajos, Francia",-1.4
2023,I,Agroalimentario,21,Tabaco,2111,Tabaco,211111,Tabaco,NA,NA,1375.14,"Polonia, Alemania, Portugal",-20,"Polonia, Alemania, Portugal",-20,"Polonia, Alemania, Portugal",-20,"Polonia, Alemania, Portugal",-20
2023,I,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221111,Aceite de soja,NA,NA,279.63,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Argentina, Países Bajos, Portugal",1.1,"Argentina, Países Bajos, Portugal",1.1
2023,I,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221112,Aceite de oliva,NA,NA,1308.75,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Portugal, Túnez, Grecia",57.2,"Portugal, Túnez, Grecia",57.2
2023,I,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221113,Aceite de girasol,NA,NA,894.19,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Ucrania, Países Bajos, Francia",-27.6,"Ucrania, Países Bajos, Francia",-27.6
