"year","flujo","macro_sector","lv1","lit_lv1","lv2","lit_lv2","lv3","lit_lv3","total_millones","top_paises_lv1","tva_lv1","top_paises_lv2","tva_lv2","top_paises_lv3","tva_lv3"
2023,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171122","Legumbres",395.35,"Francia, Marruecos, Países Bajos",32.4,"Francia, Marruecos, Países Bajos",32.4,"Rusia, Estados Unidos, Canadá",85.3
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181111","Cítricos",319.47,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Sudáfrica, Egipto, Argentina",54.6
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181112","Melones y sandías",170.19,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Brasil, Senegal",4
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181113","Melocotón y nectarina",8.35,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Francia, Países Bajos, Marruecos",NA
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181114","Fresas",36.19,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Grecia, Portugal",24.3
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181115","Los demás frutos rojos",484.87,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Portugal, Perú",2.2
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181116","Caquis",1.98,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Paraguay, Uruguay",52.6
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181117","Manzanas, peras y membrillos",279.92,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Italia, Francia, Bélgica",25.1
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181118","Plátano",54.41,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Colombia, Ecuador, Portugal",67.6
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181119","Almendras y avellanas",446.26,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Estados Unidos, Portugal, Australia",-22.1
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181120","Uva",161.28,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Italia, Chile",3.3
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181121","Las demás frutas frescas y desecadas y demás fr",1773.29,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Perú, Estados Unidos, Costa Rica",10.9
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181122","Frutas congeladas",85.61,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Bélgica, Marruecos, Portugal",-7.4
2023,"I","Agroalimentario","18","Frutas","1811","Frutas","181123","Frutas conservadas provisionalmente y cortezas",18.14,"Marruecos, Estados Unidos, Perú",7.8,"Marruecos, Estados Unidos, Perú",7.8,"Argentina, Perú, Estonia",53.5
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191111","Tomate",28.21,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Italia, China, Portugal",89.9
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191112","Aceituna",36.67,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Egipto, Marruecos, Portugal",141.2
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191113","Esparragos",94.22,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"China, Perú, Namibia",-4.7
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191114","Las demás hortalizas",741.29,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",24.4
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191115","Zumos",335.49,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Países Bajos, Bélgica, Brasil",9.3
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191116","Confituras y mermeladas",91.72,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Francia, Italia, Turquía",5.7
2023,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191117","Las demás frutas",314.03,"Bélgica, Francia, Países Bajos",15.6,"Bélgica, Francia, Países Bajos",15.6,"Alemania, Francia, Turquía",4.1
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201111","Agua",45.38,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Italia, Alemania",20.5
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201112","Bebidas refrescantes",323.89,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Portugal, Austria, Países Bajos",24.1
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201113","Cerveza",435.4,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Bélgica, Francia, Portugal",20
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201114","Mosto",10.93,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Chile, Francia",-20.3
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201115","Vino",302.67,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Italia, Portugal",6.1
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201116","Vermut y vino aromátizado",46.28,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Francia, Alemania",-10.5
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201117","Otras bebidas fermentadas",28.46,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Suecia, Francia, Irlanda",4.7
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201118","Bebidas espirituosas",1028.08,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Reino Unido, Estados Unidos, Países Bajos",0.3
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201119","Alcohol",303.82,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Pakistán, Estados Unidos, Francia",71.4
2023,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201120","Vinagre y sucedáneos",18.74,"Francia, Reino Unido, Países Bajos",12.5,"Francia, Reino Unido, Países Bajos",12.5,"Italia, Países Bajos, Francia",-1.4
2023,"I","Agroalimentario","21","Tabaco","2111","Tabaco","211111","Tabaco",1375.14,"Polonia, Alemania, Portugal",-20,"Polonia, Alemania, Portugal",-20,"Polonia, Alemania, Portugal",-20
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221111","Aceite de soja",279.63,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Argentina, Países Bajos, Portugal",1.1
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221112","Aceite de oliva",1308.75,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Portugal, Túnez, Grecia",57.2
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221113","Aceite de girasol",894.19,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Ucrania, Países Bajos, Francia",-27.6
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221114","Margarina",125.49,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Portugal, Bélgica, Italia",-9.7
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221115","Las demás grasas y aceites animales",212.16,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Francia, Italia, Noruega",-7.8
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221116","Las demas grasas y aceites vegetales, y de orig",1741.69,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Guatemala, Francia",-12.2
2023,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221117","Residuos",843.2,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, Portugal, Ucrania",-11.8,"Indonesia, China, Malasia",-41
2023,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231111","Soja",1759.63,"Estados Unidos, Brasil, Francia",-10.9,"Estados Unidos, Brasil, Francia",-10.9,"Brasil, Estados Unidos, Canadá",-9.3
2023,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231112","Girasol",387.29,"Estados Unidos, Brasil, Francia",-10.9,"Estados Unidos, Brasil, Francia",-10.9,"Francia, China, Rumanía",-16.7
2023,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231113","Otros productos del cápitulo 12",885.23,"Estados Unidos, Brasil, Francia",-10.9,"Estados Unidos, Brasil, Francia",-10.9,"Países Bajos, Francia, China",-13.1
2023,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231114","Forrajes",23.8,"Estados Unidos, Brasil, Francia",-10.9,"Estados Unidos, Brasil, Francia",-10.9,"Francia, Portugal, Australia",41
2023,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231115","Mandioca",40.23,"Estados Unidos, Brasil, Francia",-10.9,"Estados Unidos, Brasil, Francia",-10.9,"Costa Rica, Bélgica, Níger",21
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241111","Café",1290.09,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Vietnam, Francia, Brasil",-6.2
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241112","Extractos de café",137.27,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Alemania, Vietnam, Francia",31.5
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241113","Sucedaneos de café",10.04,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Polonia, Portugal, Francia",43.9
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241114","Té",74.74,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Países Bajos, Alemania, China",-2.7
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241115","Cacao",607.52,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Côte d’Ivoire, Países Bajos, Ghana",21.2
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241116","Azucar",1430.26,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Portugal",44.5
2023,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241117","Melazas",62.38,"Francia, Brasil, Vietnam",16.5,"Francia, Brasil, Vietnam",16.5,"Egipto, Rusia, India",30.1
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251111","Miel",63.09,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Portugal, Argentina, Alemania",-29.7
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251112","Extractos y jugos y otros productos de origen a",9.89,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"China, Hungría, Brasil",-23.5
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251113","Levaduras",79.36,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Francia, Portugal, Bélgica",8.4
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251114","Otras preparaciones alimenticias",1143.08,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Francia, Alemania, Italia",11
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251115","Especias",301.88,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"China, Irán, Perú",-2.1
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251116","Gomas, resinas y demás jugos y extractos vegeta",294.82,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"China, Alemania, Francia",-9.3
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251117","Articulos sin cacao de confitería",198.35,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Bélgica",17.2
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251118","Chocolate y preparaciones alimenticias con caca",778.26,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",12.5
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251119","Pastas alimenticias",318.11,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Italia, Francia, Polonia",12.2
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251120","Panadería, pastelería y galletería",1017.72,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Alemania, Italia, Francia",7.1
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251121","Otras preparaciones a base de harina y cereales",464.51,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Francia, Alemania, Portugal",17.9
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251122","Salsas y sopas",333.31,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Alemania, Italia, Países Bajos",11.2
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251123","Helados",260.58,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Francia, Alemania, Italia",30.4
2023,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251124","Batidos y postres lácteos",272.58,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Italia",9.4,"Alemania, Francia, Países Bajos",17
2023,"I","Agroalimentario","AR","AgricolasSinClasificar","AARR","AgricolasSinClasificar","RESTO","AgricolasSinClasificar",350.42,"China, Portugal, Francia",-12,"China, Portugal, Francia",-12,"China, Portugal, Francia",-12
2024,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111111","Animales vivos de bovinos",379,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Francia, Polonia",22.2,"Francia, Portugal, Irlanda",33.9
2024,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111112","Carne fresca o refrigerada de  bovino",870.44,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Francia, Polonia",22.2,"Países Bajos, Polonia, Alemania",18.5
2024,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111113","Carne congelada de  bovino",192.08,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Francia, Polonia",22.2,"Brasil, Países Bajos, Irlanda",17.6
2024,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111114","Preparaciones y despojos de  bovino",63.86,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Francia, Polonia",22.2,"Países Bajos, Alemania, Portugal",32.5
2024,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111115","Despojos de bovino",28.63,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Francia, Polonia",22.2,"Alemania, Francia, Polonia",10.6
2024,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111211","Animales vivos de  ovino-caprino",21.85,"Países Bajos, Francia, Alemania",13.9,"Italia, Francia, Grecia",34.3,"Francia, Portugal, Grecia",-1.9
2024,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111212","Carne de ovino-caprino",76.17,"Países Bajos, Francia, Alemania",13.9,"Italia, Francia, Grecia",34.3,"Italia, Grecia, Francia",51.3
2024,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111213","Preparaciones de  ovino-caprino",4.12,"Países Bajos, Francia, Alemania",13.9,"Italia, Francia, Grecia",34.3,"Alemania, Francia, Polonia",12
2024,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111214","Despojos",2.73,"Países Bajos, Francia, Alemania",13.9,"Italia, Francia, Grecia",34.3,"Portugal, Nueva Zelanda, Francia",55
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111311","Animales vivos de porcino",458.96,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Países Bajos, Portugal, Bélgica",6.6
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111312","Carne fresca y refrigerada de porcino",172.74,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Países Bajos, Portugal, Alemania",28.8
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111313","Carne congelada de  porcino",131.49,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Alemania, Francia, Dinamarca",-4.7
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111314","Tocino de porcino",9.09,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Alemania, Polonia, Francia",-2.8
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111315","Jamones y paleta de porcino",29.19,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Italia, Alemania, Portugal",17.1
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111316","Preparaciones de  porcino",243.32,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Italia, Alemania, Bélgica",7.4
2024,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111317","Despojos de  porcino",40.68,"Países Bajos, Francia, Alemania",13.9,"Países Bajos, Alemania, Portugal",8.8,"Polonia, Alemania, Países Bajos",18.1
2024,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111411","Animales vivos de  aves",54.75,"Países Bajos, Francia, Alemania",13.9,"Polonia, Países Bajos, Francia",8.9,"Portugal, Reino Unido, Francia",0.9
2024,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111412","Carne de aves",602.42,"Países Bajos, Francia, Alemania",13.9,"Polonia, Países Bajos, Francia",8.9,"Polonia, Alemania, Países Bajos",11.2
2024,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111413","Huevos y Ovoproductos",182.09,"Países Bajos, Francia, Alemania",13.9,"Polonia, Países Bajos, Francia",8.9,"Portugal, Francia, Italia",23.7
2024,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111414","Preparados  de aves",252.01,"Países Bajos, Francia, Alemania",13.9,"Polonia, Países Bajos, Francia",8.9,"Países Bajos, Francia, Alemania",-2.5
2024,"I","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111511","Otros animales vivos",66.3,"Países Bajos, Francia, Alemania",13.9,"Francia, Bélgica, Portugal",-5.5,"Francia, Bélgica, Países Bajos",-1.9
2024,"I","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111512","Carne de otros animales",24.69,"Países Bajos, Francia, Alemania",13.9,"Francia, Bélgica, Portugal",-5.5,"Francia, Portugal, Italia",-13.8
2024,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121111","Leche",434.02,"Francia, Alemania, Países Bajos",8.1,"Francia, Alemania, Países Bajos",8.1,"Portugal, Francia, Países Bajos",-4.6
2024,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121112","Mantequilla",245.24,"Francia, Alemania, Países Bajos",8.1,"Francia, Alemania, Países Bajos",8.1,"Países Bajos, Francia, Portugal",25.4
2024,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121113","Quesos",1952.07,"Francia, Alemania, Países Bajos",8.1,"Francia, Alemania, Países Bajos",8.1,"Alemania, Países Bajos, Francia",12.1
2024,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121114","Yogures y lactosueros",411.81,"Francia, Alemania, Países Bajos",8.1,"Francia, Alemania, Países Bajos",8.1,"Francia, Alemania, Portugal",-2.8
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131111","Peces vivos",153.54,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Suecia, Francia, Países Bajos",-16.6
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131112","Pescado fresco",1613.86,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Suecia, Francia, Grecia",2.3
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131113","Pescado congelado",1576.03,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Namibia, Portugal, China",3.3
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131114","Moluscos, crustáceos y otros invertebrados acuá",3520.79,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Argentina, Ecuador",2.3
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131115","Los demás preparados de productos de la pesca",226.67,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Islandia, Islas Feroe, Noruega",0.8
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131116","Conservas de pescados",1210.28,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Ecuador, China, Marruecos",13.2
2024,"I","Agroalimentario","13","Pesca","1311","Pesca","131117","Conservas de moluscos y crustaceos",219.94,"Marruecos, Ecuador, Portugal",3.5,"Marruecos, Ecuador, Portugal",3.5,"Chile, Vietnam, Reino Unido",3.7
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141111","Trigo",1793.89,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Canadá",-31.6
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141112","Cebada",342.3,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Alemania",-59.3
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141113","Maiz",2050.74,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-17.5
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141114","Arroz",307.8,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Myanmar (Birmania), Argentina, Pakistán",17.4
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141115","Otros cereales",191.9,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Francia, Polonia, Letonia",0
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141116","Harina de trigo",64.13,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Francia, Italia, Portugal",-12.8
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141117","Otras harinas",123.9,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Italia, Francia, Países Bajos",11.6
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141118","Malta",24.13,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Francia, Alemania, Bélgica",-17.6
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141119","Almidón",99.58,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Países Bajos, Bélgica, Francia",-12.9
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141120","Grañones y sémola de trigo",7.52,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Italia, Países Bajos, Portugal",20.2
2024,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141121","Otros productos de cereales",102.58,"Ucrania, Francia, Estados Unidos",-25.9,"Ucrania, Francia, Estados Unidos",-25.9,"Francia, Alemania, Bélgica",-33
2024,"I","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151111","Residuos de porductos alimentarios",1763.73,"Brasil, Argentina, Francia",1.9,"Brasil, Argentina, Francia",1.9,"Brasil, Argentina, Francia",-0.5
2024,"I","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151112","Piensos",1084.24,"Brasil, Argentina, Francia",1.9,"Brasil, Argentina, Francia",1.9,"Francia, Países Bajos, Alemania",5.9
2024,"I","Agroalimentario","16","Flores y plantas","1611","Flores y plantas","161111","Flores y plantas",369.27,"Países Bajos, Colombia, Ecuador",4,"Países Bajos, Colombia, Ecuador",4,"Países Bajos, Colombia, Ecuador",4
2024,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171112","Pimiento",135.93,"Francia, Marruecos, Países Bajos",2.5,"Francia, Marruecos, Países Bajos",2.5,"Marruecos, Portugal, Bélgica",22
2024,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171113","Pepino",23.81,"Francia, Marruecos, Países Bajos",2.5,"Francia, Marruecos, Países Bajos",2.5,"Marruecos, Portugal, Alemania",41.6
2024,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171114","Lechuga",55.12,"Francia, Marruecos, Países Bajos",2.5,"Francia, Marruecos, Países Bajos",2.5,"Francia, Países Bajos, Italia",12.7
2024,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171115","Patata",561.29,"Francia, Marruecos, Países Bajos",2.5,"Francia, Marruecos, Países Bajos",2.5,"Francia, Países Bajos, Reino Unido",19
