macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,codigo_nc8
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15089010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15089090
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15111010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15111090
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15119011
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15119019
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15119091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15119099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131110
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131191
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131199
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131911
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131919
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131930
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131991
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15131999
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132110
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132190
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132911
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132919
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132930
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132950
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15132990
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15141110
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15141190
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15141910
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15141990
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15149110
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15149190
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15149990
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15151100
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15151910
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15151990
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15152110
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15152190
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15152910
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15152990
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15153010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15153090
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15155011
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15155019
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15155091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15155099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15156059
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15156091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15156099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159011
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159021
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159029
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159039
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159040
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159051
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159059
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159060
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15159099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15162010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15162091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15162095
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15162096
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15162098
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15163098
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15200000
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15211000
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15219010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15219091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",15219099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180031
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180039
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180091
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180095
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15180099
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15220010
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15220039
Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,15220099
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231111,Soja,12011000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231111,Soja,12019000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231112,Girasol,12060010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231112,Girasol,12060091
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231112,Girasol,12060099
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12024100
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12024200
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12040010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12040090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12051010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12051090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12059000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12071000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12072100
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12072900
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12074010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12074090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12075010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12075090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12076000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12077000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12079110
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12079190
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12079920
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12079991
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12079996
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12081000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12089000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12091000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092100
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092210
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092280
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092311
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092315
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092380
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092400
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092510
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092590
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092945
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092950
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092960
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12092980
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12093000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12099130
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12099180
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12099910
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12099991
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12099999
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12101000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12102010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12102090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12112000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12114000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12116000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12119030
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12119086
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12122100
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12122900
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129120
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129180
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129200
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129300
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129941
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129949
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,12129995
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231114,Forrajes,12130000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231114,Forrajes,12141000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231114,Forrajes,12149010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231114,Forrajes,12149090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07141000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07142010
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07142090
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07143000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07144000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07145000
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07149020
Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,07149090
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09011100
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09011200
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09012100
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09012200
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09019010
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,09019090
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241112,Extractos de café,21011100
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241112,Extractos de café,21011292
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241112,Extractos de café,21011298
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,21013011
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,21013019
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,21013091
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,21013099
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,09021000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,09022000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,09023000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,09024000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,09030000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,21012020
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,21012092
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,21012098
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18010000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18020000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18031000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18032000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18040000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,18050000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011210
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011290
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011310
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011390
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011410
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17011490
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17019100
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17019910
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17019990
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17021100
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17021900
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17022010
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17022090
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17023010
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17023050
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17023090
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17024010
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17024090
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17025000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17026080
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17026095
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029010
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029030
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029050
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029071
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029075
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029079
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029080
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,17029095
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241117,Melazas,17031000
Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241117,Melazas,17039000
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251111,Miel,04090000
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,04101010
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,04101091
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,04101099
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,04109000
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,16030010
Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,16030080
